1|4
50818|3
198126|3
204887|3
7046|4
270986|2
51728|2
11537|7
328223|2
37157|21
397095|18
48940|24
51705|3
5467|24
1299|70
8641|95
16143|32
59572|3
12345|2
30016|3
50377|2
29132|2
269006|2
197592|11
269689|2
2|3
264640|2
37249|3
37613|85
21954|2
199811|41
199484|4
263308|4
208977|3
55257|2
139865|2
270044|3
207324|3
3999|16
6461|63
272479|2
34|2
59239|28
137704|3
24556|3
41837|2
136948|2
43260|3
209591|15
37628|20
207422|3
136319|3
4|3
397064|2
226|24
1149|3
567|3
174|57
10886|8
5|3
209733|3
263238|3
269936|3
201323|10
10796|4
395725|3
6|2
16128|41
137496|3
3356|67
22773|9
7|3
786|40
270092|3
270629|2
8|3
40187|2
4557|19
302|4
9|4
2152|14
2153|5
2828|19
14877|4
150021|2
10|2
10753|4
131401|2
271114|2
45899|55
206316|7
41110|2
262148|2
6400|6
23520|7
12|5
3754|3
3257|56
286|33
394666|3
54965|2
3630|5
13|2
668|5
14|2
262150|3
263233|2
265729|3
7303|7
27940|3
264650|2
269968|2
52374|3
265795|3
270099|3
265786|2
264795|2
265852|2
3549|9
16|3
12952|2
293|22
328534|3
17|2
30600|8
19782|5
18|2
6922|7
276|2
19|3
62|12
20|2
266328|27
21|4
7016|4
8220|71
46887|7
5650|10
22|2
262163|4
6140|10
18678|4
262589|108
52320|108
20940|107
25|2
26|2
14477|3
27|2
262168|2
12956|20
29|4
33657|4
209|19
22742|28
262167|3
269956|2
18747|5
263237|37
31|3
32|2
46749|3
33|2
54680|2
7018|20
13979|2
33287|4
35|2
5691|2
262171|3
28022|3
262197|2
28110|2
52423|3
13335|107
37|2
262174|2
11664|3
262175|2
22927|4
262176|3
8048|4
6306|4
38|3
40387|5
262186|5
263210|4
267790|3
269746|3
272086|3
265688|3
267842|2
269893|2
267691|2
267857|2
272051|2
271927|2
267769|2
267757|3
266877|3
269735|3
43|2
44|2
47|3
2722|3
45|2
49|3
701|20
3477|2
48|2
50|3
10490|7
52|3
262189|3
7049|28
52324|3
52361|4
262192|3
11058|5
11014|27
272107|3
55|3
46274|2
11164|13
11|2
138823|2
262201|3
59|3
3128|5
56|2
27064|3
262196|2
52251|3
262208|2
52444|25
65|2
14041|7
262210|5
266757|3
266859|2
6762|33
269913|2
263229|3
63|2
10578|4
13789|4
14742|4
68|2
262213|2
70|3
393689|3
396450|3
19050|3
71|3
15329|2
2165|2
7430|3
10782|2
73|2
101|21
74|2
818|2
262217|3
52263|3
262220|3
78|2
3300|28
262222|3
52294|4
262224|3
14259|15
7004|4
81|5
11777|3
11426|3
19718|2
17031|2
53384|2
53785|2
395312|3
46963|3
6559|2
32417|2
396837|3
13862|2
46255|2
399407|2
11442|2
40245|2
394165|2
13371|2
32711|2
10952|2
395465|2
399050|2
399565|2
19413|2
19161|2
393824|2
20197|2
396391|2
18538|2
36850|2
398580|2
26741|2
33401|2
396028|2
82|3
262218|3
52468|34
11556|3
262225|2
28007|31
84|2
85|2
262228|2
262229|3
263774|3
262230|3
52375|4
89|2
262231|3
91|2
92|2
11351|3
262237|4
263826|2
10778|4
263702|5
262233|2
262239|3
266762|2
267932|2
262234|3
14754|9
264812|2
27932|3
27696|3
97|5
2914|46
98|3
262241|3
100|2
208801|3
395727|2
10580|2
135957|3
46197|2
62812|3
46301|3
102|2
6223|2
103|4
2381|24
22335|5
262248|4
27936|2
6193|2
263795|2
23414|2
61497|2
263772|2
104|2
106|2
262249|2
16814|3
52306|2
264798|2
262247|3
12066|3
28118|8
262253|4
267747|2
267749|3
271962|3
271814|2
3132|5
266475|4
270716|3
265869|2
52494|2
272846|2
61884|27
267743|2
111|4
32787|106
10961|4
262256|3
262258|2
262250|2
27768|28
116|2
4136|28
262261|2
118|2
262254|3
262287|33
41095|50
57724|90
262255|2
52286|2
121|2
262265|2
125|3
9498|107
4755|13
198949|21
262266|2
52360|3
127|3
23005|5
262269|3
4230|19
8167|7
262264|2
262272|2
28263|27
131|3
132|2
385|2
262277|3
22381|106
262276|3
18881|9
10429|11
262807|27
262275|2
10733|27
262274|5
61832|100
264294|3
264006|5
28368|17
52690|5
269194|26
263337|4
269061|3
137|35
42081|3
31638|105
20965|7
21320|22
35110|3
3269|16
199524|108
3303|78
24961|108
13030|86
20745|2
205195|2
199342|2
20912|41
39120|108
50112|9
49605|108
15605|108
20811|108
199181|95
50877|88
12637|102
12779|108
24482|108
14537|108
1239|108
16004|27
34347|103
15830|108
49709|41
5396|41
209102|108
51185|108
57111|41
49367|40
60501|108
201333|41
13237|108
41327|94
271253|108
34224|108
13786|108
202032|51
25160|108
