6407|3967
9381|10076
31655|19726
13489|40523
17547|2937
6128|60412
6057|68065
27831|12917
36149|11895
28250|282
3480|193
15706|1757
9116|5497
29226|992
9498|36487
14464|137
11814|4093
6327|116151
5384|15981
25408|1264
23201|31494
27805|327
3758|16007
36977|270
3320|796274
8866|53410
2588|1564
5511|1078
8220|25765
29456|236
196695|296
8966|3648
4134|2933900
7470|13722
35753|2581
44515|430
21599|1427
14259|3658
8968|9314
58717|176
8717|6243
7616|326
9269|50495
4049|295
39405|365
20207|2156
37148|301
15802|29862
4768|1029
29513|423
2516|51977
53785|708
10429|62477
17552|10268
9808|229369
4837|2712170
31484|394
133420|500
134763|2026
8781|4259
3301|64842
29614|3593
3786|148932
35000|665
8359|13916
49800|6745
15525|4147
11279|339
44503|239
1403|4444
28006|6313
22884|4685
5639|1379
9198|84141
19397|1980
394111|175
8437|10862
22423|3461
8851|888
5690|1536
25513|8283
27695|719
31027|4507
54614|8492
36926|223
13009|382
7438|1060
4808|232797
5645|10765
6677|2462
8163|586
41960|622
35805|25094
20910|7734
16399|1016
7632|42
12956|11297
21430|1476
9829|77384
10013|12695
32703|414
327707|231
11992|721
24739|2729
328366|279
41164|14882
58466|4647
786|12750
36930|219
16284|501
15964|895
136192|341
17676|402447
14955|893
36924|4190
2764|5666
16019|1962
4775|8336
33091|144
17621|21289
25933|926
9318|742398
3326|4808
18678|1926
139220|638
3243|176826
48000|108
29492|3481
6663|915
217|2088
4812|188016
11714|222
9905|1601
262916|901
24028|442
37611|5057
58542|1673
34352|123
9051|678
5552|61
5400|1449
8737|287
10279|401
577|19440
30881|360
8241|195
8629|116
37457|4363
1103|5948
28769|689
10292|441
18403|62131
7552|224459
24958|553
25899|400
16863|532
33965|303
131584|178
52468|1157
3741|8105
4618|3438
30722|33309
34508|41
23944|755
262476|499
20485|5260
28032|272
30988|269
198726|1012
17|1163
28717|521
39642|2141
41798|772
37564|620
137697|1258
3216|22455
134764|3065
23563|8965
680|24724
8570|355
16285|2514
4755|14067
196949|249
4657|4557
49572|387
9155|875
2856|53221
209|597580
17356|1034
18101|4932
327724|200
14187|183
45177|403
18734|5267
58224|17923
39153|304
50003|39
6762|9690
18001|1339
17477|1132
1257|8888
28745|3578
262195|54
12399|562
16276|139817
12400|6974
56046|44948
6779|274
20634|1443
20895|225
31242|3108
28952|308
38082|205
9901|7
21351|7555
37002|487
8542|1220
35819|2704
34820|139
14263|155
9049|529
34953|381
42610|24881
58601|108
9824|15921
3491|3324
12066|242
137690|136
197883|176
5410|13286
26619|176
3253|2911
7992|10892
2497|22969
9394|25157
11696|585
33339|485
31642|316
9158|14958
4628|689
134078|561
21582|564
11260|6634
37020|73
9506|63857
719|38901
38283|5570
11550|774
134773|56258
17557|18465
58543|2992
41313|613
43858|134
29075|610
7922|55875
10474|4639
7311|1322
41898|154
27026|333
18881|21717
27755|61
45820|7236
5483|22225
21003|722
56186|158
6181|35271
9146|1262
6412|1817
44902|176
4795|4746
1267|31909
21191|1432
8151|981032
174|59132
30844|4287
17762|3568
12883|179
7473|601
6939|8914
25983|147
59702|442
8990|1138
29125|571
13178|291
8449|510
6461|7590
134760|1159
4766|2126215
12816|1041
43857|248
27742|324
52871|1292
26599|259509
11816|1487
34373|187
18822|4935
50482|54
23148|555
45011|8758
15296|225
4637|2269
58453|3112
8953|2697
13124|9995
6713|138220
51375|1610
8371|1114
17897|3433
56040|32099
58541|1299
4538|11543
7029|163195
11232|10719
50581|381
198295|20
9924|18999
38688|98
56048|10987
4811|3533
38370|115
48858|294
11367|556
19905|1121
19009|779
25441|250
9341|2563
9822|408
2510|9686
52866|323
393249|2171
1294|231
27699|28321
6769|242
4770|209
139080|1394
55410|5507
45758|46387
14638|2039
31287|481
135069|123
24466|104
16086|21882
25227|1145
2828|12780
8452|37221
2200|7447
42396|362
47232|641
29396|1698
5580|284
16504|3344
51604|3300
24445|18307
4761|3983
17633|109
24324|344
