6128|60965
24739|2826
35141|4334
9381|12149
8065|6563
28250|510
3301|61522
3320|795985
262589|889
4755|13754
8966|3590
8717|6129
9498|42539
8866|51064
8968|8076
42517|452
23944|1183
16637|7828
8220|26941
35000|733
2516|53174
13009|347
719|32904
4134|2876968
44515|418
9269|41950
27805|437
21430|1427
12400|12022
60294|846
4837|2682474
3741|8721
15706|1716
25513|2459
29571|1913
131584|277
8163|556
12389|435051
3243|180698
15525|4665
15802|33836
6181|33054
25933|1279
15895|16843
139220|761
217|1979
3786|160898
50003|29
58601|94
136190|1297
4812|130894
17621|20365
10474|4322
2856|61430
16863|536
29226|1588
6677|2433
7470|16059
4808|182651
37457|4514
37002|547
680|23335
12956|8914
11550|836
37611|5075
13036|25335
18001|1527
14259|4716
18822|6608
18101|2090
52280|70
13489|34711
5384|15798
42610|22905
53732|474
38688|104
3308|4480
20485|4843
4628|675
10279|205
6057|83274
58453|2964
31042|4238
4049|374
27831|9378
17552|8141
136192|255
30236|621
6412|1584
27695|725
37148|665
1239|23796
36149|11945
8781|4437
9198|84891
14638|2391
137697|1470
12768|4050
28226|702
52871|414
18809|5418
5639|1062
10292|505
11232|12347
16019|20788
7632|48
9049|649
4775|8548
9318|716574
9146|1182
8629|157
393249|3253
9905|1823
27651|8160
23201|10418
59396|67
35819|3116
8542|1425
5690|1657
38082|200
9808|211386
4766|2406014
11279|438
1103|6107
12816|856
62365|583
29614|2235
3758|20830
2497|22918
9829|82613
9506|58385
38370|77
5400|1618
11696|519
328366|308
31359|164
59647|42
7713|269423
4771|4920
61568|350
28006|5638
132147|372
12530|1972
197784|90
30969|2398
21003|598
328983|282
5645|9764
41960|853
16086|24244
1299|9634
7843|1717
33363|320470
6713|122700
9009|31976
9051|588
43797|69
17897|3334
134760|1223
27026|337
18881|21739
137702|885
40581|182
39642|1706
28769|105
56046|41619
16284|490
30844|5060
24028|485
31246|1244
8359|13778
17356|1009
21283|2944
31242|3344
2586|2537
6663|1070
10075|120
63835|2248
196695|635
1267|28608
5650|276058
197883|168
7303|141842
2200|7373
3253|1448
8737|177
7438|1062
174|59440
35753|3030
31027|4699
45820|7123
139203|563
4637|1838
6799|9572
9299|59301
209|566286
3491|3315
2828|9710
6327|134448
19711|478
5416|8322
43793|624
9873|378
4651|250
136188|1185
20299|3035
136195|805
43857|182
58540|1424
398025|41
12556|441
27747|3457
39216|202
7908|174
14187|241
9931|3462
4538|12077
3561|6164
9457|2457
9929|2023
58224|30858
22822|5022
19257|215
5511|1060
25180|5949
32934|7664
5483|30755
36925|7002
134762|5694
34093|971
23856|307
134769|189
5578|4615
32703|505
25899|350
29125|207
25408|973
58717|357
17995|1680
16504|3513
50023|84
139080|1878
17816|45269
137691|10129
37963|263831
2510|9843
1128|1181
43858|173
262916|1206
14117|26129
10429|63697
49115|158
55644|1819
8374|2458
7029|176696
17506|60897
42313|757
28917|1699
12876|19812
5089|578833
32020|295
56329|1944
12693|2644
25441|182
20676|37442
24445|12840
38731|2159
38283|5453
58563|3543
17775|575
9889|207
17|1011
5078|871
22884|5323
49229|49
11172|6122
30174|1363
22566|742
7474|3451
42652|4051
