7552|7473|6461
577|29974|812
7473|1299|174
23520|3491|3257
9002|4761|3491
25086|8359|3356
1239|3491|17639
49666|12880|42337
4761|1299|54994
3356|2914|16509
134783|9299|3491
35297|6939|1299
174|3491|12491
9002|3356|174
17676|4637|23763
2914|30844|37447
1273|3491|327814
136255|38082|4637
34984|6453|5511
8657|174|37282
45499|9304|4637
174|8881|15486
20764|8641|61068
18403|45896|38738
1299|20686|44973
58453|174|15412
12389|12668|59641
174|31133|48166
52320|272713|268042
4637|4657|4761
7738|52320|272713
174|36236|5
208087|3216|3356
3216|1299|174
8220|42989|51201
38442|58453|3257
3356|174|29972
174|5400|36224
47176|21217|20932
197535|29470|28840
28876|3320|1299
3491|9299|7306
174|9498|45609
22773|393340|3356
3356|1299|5617
11562|3549|263182
2914|8966|23764
36149|60725|38456
3216|35598|49320
58453|17828|55792
7991|3561|16645
16218|24785|1299
58453|3257|2914
8926|9050|3356
1299|174|3326
55410|1273|174
4657|4761|1299
174|34254|57031
15412|2914|3491
6713|25543|37205
43766|6762|174
27065|27139|4021
60725|38456|134783
2828|13767|6461
35526|43267|8492
174|12389|199619
4637|6461|1299
3356|174|36820
58453|9927|135345
3491|4635|7713
1273|174|7545
134078|4637|3491
20562|16218|24785
6461|6762|264628
1273|6762|37613
3549|11172|28382
3549|60725|38456
27064|367|385
174|39386|58250
45903|1239|18403
6306|3549|52386
4651|4637|6461
1273|174|60299
13367|25694|701
6461|13767|26994
17639|135345|137406
6939|1299|25291
9002|3326|35004
1239|2914|15412
15412|6762|3491
7473|58463|3491
39702|8881|174
8359|3356|3491
8881|31371|35675
38082|4637|6461
198252|21107|5603
25543|6713|6762
60725|36149|174
20764|174|3356
7552|38731|131435
12389|1273|174
36866|37662|5511
6939|3255|41285
135607|45499|9304
3491|17639|135345
45903|1299|5511
20485|208087|3216
1299|5511|9304
38082|135300|45558
6939|6762|3255
44356|37076|37125
12389|43797|201643
8781|7473|6461
58453|9927|9304
3356|3549|60725
15412|135607|45499
327814|37271|328983
174|36236|55079
6939|58682|38011
19855|7922|3356
3491|6461|4637
6939|1299|12883
10396|11367|21559
3356|3223|34224
3491|33765|37619
49458|20485|6453
8966|174|33765
174|3303|50350
31287|3491|31287
18747|10778|14259
9299|3491|174
7552|3491|45899
37662|3491|33765
7552|3491|24088
6461|58453|17828
135607|45499|135549
4809|4134|3491
174|37282|37304
6762|3491|9658
9299|3491|3356
60299|35168|35104
135905|131418|131435
6461|174|132167
6939|6461|7473
136975|136255|38082
9304|174|1299
3491|174|7713
3356|8966|23764
6821|12713|1299
4007|45845|136908
3491|45899|24173
174|20473|55079
3491|9498|45609
16110|3356|1299
4637|3491|3758
3491|6453|9299
12389|3491|3356
29470|28840|31133
3491|45896|38738
3216|3356|19429
3257|3491|23520
3356|174|3326
174|16637|30986
6453|4755|45194
8966|3257|3491
3257|3491|33765
6453|174|39386
38731|45903|3491
9299|1239|3356
132829|3491|58453
31133|3356|3491
8881|174|3320
6453|174|20764
3356|174|29091
48422|6939|6762
26881|46887|6461
12389|6762|174
396998|18779|394545
6768|44628|28917
6453|9299|38301
6762|3491|12491
5769|1299|174
21723|577|3356
9927|9304|174
132528|45355|135647
174|55329|9304
31042|3212|58056
1273|1820|199995
3356|3910|721
37282|3356|3491
1299|852|26198
37282|3356|6762
135607|3356|3491
1239|18403|45896
58453|3491|132602
8359|3356|209
3491|8641|51054
22457|577|1239
174|15836|50138
4775|1239|3491
7473|9304|17639
135607|45499|137406
9304|174|3356
58678|9498|6461
35598|3216|3356
5511|3491|33765
721|27065|27139
48229|34867|174
37662|5511|3491
3356|174|15836
37662|5511|6762
1239|9119|47360
199995|48229|34867
28917|3257|1299
209|721|27064
36149|174|60725
20485|48940|31133
3491|9658|18190
29076|48293|35598
327708|36873|328171
3257|174|22652
17451|6939|1299
7991|3561|395516
174|7713|55687
20932|3356|174
43182|3216|3356
1299|15412|135607
23900|9931|4651
174|3356|3255
6461|4637|38623
3356|174|28118
7738|52965|262604
5769|3257|174
5511|30844|37619
5511|6762|33765
7922|3356|22511
265892|265303|28598
9304|135409|134783
43267|8492|31133
13776|4323|3356
6762|44356|37076
55644|3491|1273
13194|174|5400
35004|212463|35297
174|3491|31287
6461|174|47018
3491|9498|24560
8048|52320|6461
3356|174|6713
54370|209|26864
37282|6453|174
3356|852|26198
721|27064|367
3356|174|60725
7922|174|36236
1299|5617|38987
3356|9002|43586
174|20764|48096
18101|138754|55410
6453|174|12389
6453|174|327708
8641|20764|174
3255|25143|25529
327708|36873|328256
4775|15412|6762
268042|265892|265303
3491|327814|37087
137|174|2914
9927|58453|1299
4648|9241|6939
203086|16110|3356
29614|1273|3491
174|37100|29039
29614|1273|6762
4230|16735|52875
8641|20764|3356
265303|28598|4230
272713|268042|265892
34224|34772|61332
328983|37012|328185
23520|62627|10524
577|1239|174
7473|134078|4637
138754|55410|1273
7474|7473|6461
174|3356|8966
9002|38757|56237
6762|6461|52320
5511|49666|12880
1299|174|34254
1299|6939|37662
1299|174|17451
6461|7473|7474
9498|58655|23923
4635|7713|45320
36498|2914|174
48422|174|3356
3356|3255|25143
41925|39775|3216
30844|37619|36934
1273|174|132876
3491|45899|131418
3491|1273|55410
9304|174|15412
3223|34224|34772
25694|701|6461
58453|38082|23900
37282|3356|2914
3356|20764|8641
16637|30986|328141
42926|34984|6762
45499|4779|135607
2914|4648|132528
61832|52568|61568
31287|3257|174
36866|37662|3491
4657|4761|3491
367|306|348
24739|48223|35526
37282|174|1299
3491|12491|26130
1299|12883|42719
3549|26994|27375
10131|60725|36149
15412|17639|135345
3356|174|8881
29614|36994|3356
6461|1299|133385
12713|1299|3356
9927|58453|174
174|15412|135607
8220|6461|7473
35168|35104|59498
174|52320|7738
35598|49320|8641
196714|8220|3320
3573|8220|3356
37076|37125|37490
852|26198|32789
7991|3561|17989
3257|1299|6939
9927|9299|1239
3491|20485|49107
812|6453|174
35753|6453|174
174|12389|43797
9002|3356|2914
174|16284|37192
3356|135607|45499
201337|200845|174
3216|1273|174
3758|3491|19551
3491|17639|18190
12389|8369|204713
5511|174|37100
35346|8926|9050
21107|5603|6762
6461|7473|9304
3491|8641|61068
3491|2914|54994
196714|8220|3356
