1|3.036264489205423e-06
11537|0.0004704822489606671
28618|4.7597896570377444e-06
2|4.066380620482426e-05
21954|2.1658510058397585e-06
24556|4.928004988489908e-06
29447|0.0
133967|1.001844651015075e-06
137704|1.8104459272968153e-07
267222|1.0265705147517513e-06
3|0.0002099359628696878
293|0.00123251987004041
6939|0.1364398421458441
37497|0.0007731102749187948
141574|5.098441037470474e-07
206960|2.588861739664776e-08
328101|3.311595009034366e-09
4|3.2309968062031394e-05
7633|1.7825444001324496e-05
5|2.4105411952265408e-05
21710|1.962688397392981e-06
21944|1.8810250234865604e-07
270364|5.789637578240414e-08
6|4.5896231607618896e-05
64031|0.0
8|6.49437556670414e-06
1700|0.0
262308|0.0
262907|0.0005275333175609441
9|1.9051592437836274e-05
35104|0.0005779706851964839
12|4.440754322139547e-05
54965|0.0
394666|2.977203145093077e-08
18|7.349013622435306e-06
276|2.3174504822643657e-06
24|1.0493436664759804e-05
2153|3.0176555088434416e-05
7575|0.0038655176159556534
10343|0.0
33|3.393400073999977e-05
13979|0.0002355594156302761
54680|6.647378515477246e-09
34|6.916728137530225e-06
35|2.7700063710146522e-05
5691|0.0
42|0.00040599140812770315
187|0.0
513|6.444486808312305e-05
553|0.0005884636115240109
559|0.0008852875047346938
680|0.0005310035106141904
701|0.016138407807227424
715|2.791473806839268e-05
852|0.0027507703075726722
1103|0.0008196390625627206
1140|0.00012024803904860284
1239|0.007028144893056291
1267|0.0022730728202797414
1273|0.0026994947029713293
1280|7.898826979691298e-05
1403|0.00012244118482658987
1764|0.002544738366422082
1798|0.0002936055809315858
1828|0.0034914926207165165
1836|0.0006103286183972279
1916|0.004638181879557745
2152|0.0019963075564232934
2381|0.0007586186175372257
2497|0.002588089132133476
2603|0.0018298036595651701
2613|2.7171539487873768e-05
2905|6.591505428432491e-05
3130|4.435115950342644e-05
3170|0.0001438549747815919
3214|0.0004284780322124341
3267|0.002994170634864349
3280|0.00013490341109380854
3292|0.002638283045325466
3303|0.005953673609045577
3333|0.00014875715857234778
3491|0.006565498960543264
3741|0.001367437487757046
4134|0.005986783033827928
4181|0.0011347267311126584
4230|0.007333851527156966
4608|0.00019232280562856544
4637|0.003684744211197982
4739|0.0004958322563030141
4777|9.780662214559927e-06
4788|0.0015871768852529385
4826|0.010414735552535827
4844|0.00015495414118247273
