3491|4761|38500
137406|9304|45499
264344|4230|28513
36498|2914|1299
19338|19411|22661
4775|174|40633
56111|9930|6453
174|3356|22822
3356|3491|12389
2516|1299|2914
40867|812|7311
21103|8440|8460
1299|2914|45558
174|9498|45769
174|16637|36974
37288|327992|327947
328571|37012|327965
45558|4651|3491
2914|4648|132528
7991|3561|55013
6762|5603|197663
52771|264159|53237
25543|174|3356
9299|174|3356
196709|49800|57162
174|44901|8866
10099|136255|132876
2914|12956|22927
20485|8641|61068
3491|9299|38445
31133|1299|174
3356|9050|48453
174|18351|24201
3356|174|33044
20485|50859|57953
209|3561|22087
57344|43561|174
27932|1|27932
135300|4809|1299
3491|20473|55079
6939|37662|25163
2914|58453|38082
3910|3561|16431
2914|715|54390
21320|174|3356
45430|4637|6461
135607|3491|4635
15808|37100|6453
45903|3356|2914
1299|20473|55079
13786|28329|52752
18187|3491|4635
23944|6939|3491
22661|19228|21838
1|27932|262234
7991|3561|17989
133372|6453|174
3491|17639|132554
174|3356|209
16637|36974|10798
174|12741|51717
37273|327799|327879
27064|367|575
43061|174|3356
4779|9304|45499
3326|1299|174
3491|2914|133385
40065|2914|20473
8717|3356|6453
5416|8966|2914
55410|1273|174
9304|1273|174
45349|4638|135647
43727|44158|61971
6453|3491|6648
174|9498|37616
3356|31027|24679
38623|3491|3786
1299|18403|131383
266356|28329|3356
3356|17639|135345
17639|9821|132795
1299|174|852
9498|3491|6939
3356|37100|328225
7552|3491|55329
174|3491|17639
3356|36994|37057
1257|174|12956
133385|133524|133384
61138|137409|6939
11271|60725|264387
12778|5435|6764
3491|52468|262179
8966|174|6762
5511|30844|37183
174|40633|6648
8966|6762|33765
5511|174|9498
48293|20764|3216
9121|2914|6762
174|31133|28968
6762|174|48237
47794|174|1299
3320|26464|3356
133623|58453|3491
10429|61678|8167
3491|3786|7562
3491|13591|262927
174|1299|39386
136523|45629|2914
25543|5511|174
48438|35297|174
2914|20473|7489
12956|6762|52871
174|37288|327992
4775|174|3491
29076|48293|20764
40065|2914|3223
45629|2914|12956
7552|1273|1299
34224|6453|1299
12389|3257|6762
3267|174|31133
136975|132876|3491
20485|2914|1299
1273|3491|55410
8359|1299|9049
6762|174|30990
5511|3216|205720
5511|28683|37385
50509|6939|3356
7991|3561|16645
7029|6461|63456
25227|57724|12389
2914|8717|197719
6939|15412|9304
1299|2914|8717
9927|23930|3491
721|27064|367
4648|132528|45355
30844|37619|37228
6762|33765|37619
174|3356|36994
3491|2914|18403
174|135607|45499
3491|6461|7473
201942|174|60458
209|3561|46160
22661|61522|21838
6939|23947|38527
37662|327952|37347
61745|61678|4230
19228|21838|3549
3356|1299|6682
12615|35773|29084
174|3356|46228
3356|6453|34224
1299|174|25229
3491|6453|4755
18187|6939|15412
42926|61135|12735
2914|3491|4651
20485|12555|51783
9299|3491|55303
6939|18106|134809
174|6453|37619
26615|6762|174
29614|1273|3356
209|3561|394787
131284|6762|16637
1299|136106|38525
3356|1299|9049
4651|4621|9551
31225|9002|3356
43561|34224|6453
174|48237|35819
197064|24724|1299
3356|9304|45499
52320|4230|28513
2516|3491|132167
30372|12178|174
174|6762|38193
5435|6764|56695
8359|3491|20485
3491|17639|18190
1299|3356|9050
12297|174|3356
29076|56418|31133
61522|19228|21838
48237|35819|207169
1299|174|11686
3491|12389|21103
6453|174|23947
174|3216|24811
17639|9304|714
1273|174|37613
15456|3356|174
45558|2516|1299
3491|17639|132792
6762|174|50673
3249|8240|62024
23520|3491|12956
174|37468|61832
8359|3356|1299
21838|3549|52246
174|3356|37100
16960|18734|6461
3491|17639|21433
3356|37282|328212
31133|174|3491
48237|47794|174
32732|6939|7018
9002|3356|1299
1299|6939|36920
3356|2914|9121
1299|6939|15102
20764|3216|3356
575|306|369
209|3561|19701
4637|6461|2914
6453|4755|134674
1299|3356|31027
202|11403|1299
30372|3356|46228
60879|20485|3491
5511|30844|327799
197078|20764|3216
3356|174|12778
29084|3356|174
3491|20485|198918
9177|31133|1299
3356|5603|199638
20485|197535|198918
58453|3491|18187
6939|1299|5603
3491|199524|42962
7311|3356|174
209|3561|29120
7219|174|36820
37613|174|6713
7029|6453|174
24534|131219|6453
3491|45896|56149
9930|6453|1299
3491|174|16735
198052|31133|6762
38757|3491|4761
22457|577|3257
3491|21859|24429
135345|135607|3491
28329|3356|174
23520|6939|3491
3491|17639|714
6939|1299|3257
3257|1299|6327
49204|3326|1299
174|6461|803
6762|174|37468
29614|8657|174
60168|31287|3257
18747|10778|61522
12389|12668|59641
34224|43561|57344
7552|3491|38623
7991|3561|63362
49107|31500|3267
48237|51375|5416
2914|45903|131438
29226|12389|3356
7473|3491|54994
174|5511|30844
9049|44158|61971
6128|3491|57866
43061|3356|174
12297|3356|47623
136975|133524|133384
3491|17639|132796
8966|2914|4134
6939|37273|327799
3491|3356|17639
2914|30844|328089
138840|3491|6939
132215|55410|1273
48237|35819|202105
6461|3491|132203
6762|38193|55714
3356|2914|20473
9304|38278|9498
35819|48237|47794
52468|18747|10778
3910|209|3561
9304|38278|15084
2914|4648|9241
1299|28968|47193
10796|7843|1299
44927|8641|20764
9304|136523|45629
3491|132876|136975
3491|20485|61308
9002|12615|35773
3356|196709|49800
20485|198052|31133
12491|33771|3356
1273|55410|132497
199599|174|63447
31133|174|3257
1239|9304|137406
6453|174|32113
8218|174|3491
2516|2914|4809
3491|4651|4621
3356|174|31287
21574|28329|16735
3491|45899|63754
37662|5511|6762
6762|26615|52564
37613|6762|5511
9299|3491|19551
50369|12310|174
174|3356|22351
1299|1273|12615
174|37613|328571
58453|9927|135345
55410|1273|3491
5511|30844|33567
45896|56149|131390
31287|3257|6762
31133|196691|9049
45558|2516|2914
3491|57866|8283
58175|8708|1299
1273|174|9498
196691|9049|202058
3491|39533|43727
3356|3255|41285
28513|3491|6762
174|1299|133385
49893|21453|20764
4230|28513|3549
7552|38623|3491
7713|174|1299
57344|43561|1299
3491|12956|27924
132528|45355|135647
7843|1299|1239
1239|174|6327
61522|21838|3549
4637|6461|3491
61678|4230|28513
4635|62325|4809
6762|174|47794
11403|1299|174
5511|6762|33765
1299|2914|135391
135607|3491|3356
174|31287|49773
3255|41285|47664
3221|1299|3249
25086|8359|3356
174|53013|271566
56418|8359|3491
174|23947|38527
7311|3257|1299
18187|3491|3356
209|3561|16919
6762|12615|205352
4635|9304|56099
132876|9002|3356
6762|5603|197514
51375|5416|8966
196691|3216|1273
19332|3491|13591
174|12741|60335
37613|174|60171
46062|138840|3491
3320|26464|1299
7473|17639|135345
2914|1299|28968
3216|174|6762
57866|8283|47065
2516|3491|132876
131421|45903|3356
1299|12389|31225
11426|81|3356
271566|21574|28329
174|16735|52747
17400|174|5511
174|3356|16637
174|18187|58453
7195|1299|174
6453|37619|37228
6939|1299|4648
24724|1299|174
43061|6762|1299
3549|3356|16637
812|7311|3257
31133|174|3356
38442|4637|6461
39533|34927|12817
28840|12389|1273
12389|3257|1299
3491|55329|135375
6682|49800|57162
174|3491|33765
4637|45430|3491
36866|8966|174
2914|18403|131365
37100|3257|174
136106|46062|24534
4651|136975|133524
43061|174|6762
266356|28329|13786
9927|135345|135607
174|3491|20485
43561|1299|2914
49674|39737|1299
174|9498|4007
38731|7552|4637
174|9498|37531
136255|132876|9002
36917|17400|174
3549|6762|26615
3257|3356|3255
3491|9498|18207
28917|3257|3356
33765|37619|37228
174|267613|53138
174|25512|47767
1273|174|44901
132876|174|1299
37662|5511|6453
9002|9304|38278
3491|9299|4797
209|3561|63265
4766|174|3491
8447|8717|6777
174|43391|34619
36866|8966|6762
174|50673|201978
1221|2764|38561
13786|7195|1299
36866|37662|5511
5719|6128|3491
132876|3491|2914
3356|3491|55821
3216|24811|39860
6939|7018|46202
28968|47193|60931
31167|5511|174
209|3561|21622
3491|17639|9821
174|6764|56695
81|3356|10886
1299|39386|206694
137409|6939|3491
9304|714|6185
3356|2152|32361
3356|2914|20485
37468|61832|264158
267613|53138|266483
23944|3356|3491
31500|3267|174
3356|10886|11956
37613|328571|37012
1299|6682|49800
6461|7473|17639
46062|24534|131219
174|1299|5603
3491|12389|41556
29614|1273|174
37662|5511|30844
1299|174|12615
1299|6453|12491
174|1299|1273
174|30990|12684
41757|31133|1299
5511|9304|20485
4809|136168|135405
1299|6327|15102
7473|1299|174
1273|3491|20485
2914|40676|7489
1299|3356|5606
45558|2516|3491
3910|3561|40685
6821|12713|1273
3491|17639|23862
21453|20764|3356
62325|4809|1299
7195|13786|28329
12737|31133|174
