2023,6648,2516,3491,2.736842105263158,2.263157894736842,1.9473684210526316,1005056,18284800,1322240,120,318,761,34,209,669,2,2,2,5,4,5,4,0.6543417366946779,0.08311013233339286,0.05535306729372709,6.271872861744599e-05,0.0013509657587964124,0.006051341685118996,0.3563387315402725,0.3706716141001855,0.3902289122112555,0.6543417366946779,0.08311013233339286,0.05535306729372709,7,7,7,0.012396422983650297,0.005970461313216982,0.014256467571219063,75,20,34,417,53174,3315,0.21694590179173698,0.03607050677632905,0.03680147910950966,4672,4189,16007,0
2021,3491,132167,136480,1.9473684210526316,2.8947368421052633,3.526315789473684,1268992,8448,10240,743,44,6,645,25,4,2,2,2,3,3,1,4,0.05516355708082263,0.45771670190274844,0.5333333333333333,0.006565498960543264,0.0001416364939649892,7.764782521740378e-09,0.3916784203102962,0.34146779792476567,0.2774524270650804,0.05516355708082263,0.45771670190274844,0.5333333333333333,7,8,8,0.008662939763336378,0.0015436013921288846,5.274347311919941e-05,34,29,3,3324,33,33,0.03472725917669934,0.09453913116983684,0.12286202964652224,15206,433,8,0
2023,25133,6939,1299,2.9473684210526314,2.263157894736842,1.9473684210526316,107776,646656,271360,94,9756,2343,10,10173,2324,2,2,2,3,4,5,4,0.8826355525051476,0.006987175971195899,0.023024777550222277,5.6991720297155705e-06,0.12110065895909293,0.027706325324915754,0.33954209266913205,0.47617292267798805,0.42196264840388387,0.8826355525051476,0.006987175971195899,0.023024777550222277,7,6,7,0.011992308956935262,0.1051743981941499,0.037900502834899555,76,108,70,6068,10466,9634,0.3459212943837014,0.042311486595252,0.043379523050406446,3858,332484,63172,0
2021,4761,3491,19551,2.8421052631578947,1.9473684210526316,2.473684210526316,2841088,1268992,171666,311,743,839,209,645,203,2,2,0,3,3,5,4,0.164111606679805,0.05516355708082263,0.3555801457013549,0.0029035397284531716,0.006565498960543264,0.0029016288620797924,0.34928451870700583,0.3916784203102962,0.3863300729833273,0.164111606679805,0.05516355708082263,0.3555801457013549,7,7,7,0.008594768147568207,0.008662939763336378,0.050089316761061486,96,34,107,3983,3324,13315,0.0859446220230479,0.03472725917669934,0.17263770225683617,7911,15206,125001,0
2022,7473,136106,24207,2.5789473684210527,2.8421052631578947,3.0526315789473686,71424,3072,45056,362,257,24,306,138,4,2,2,2,5,3,4,4,0.12489860883671813,0.2524015077821012,0.8115942028985508,0.0013993068618467742,0.00251868620175918,9.189997068074727e-06,0.3736621402727947,0.3540439488984088,0.32947714541239703,0.12489860883671813,0.2524015077821012,0.8115942028985508,7,7,8,0.007784182718020958,0.01025282037057388,0.0015361024110359027,26,106,26,590,28,408,0.05466902294779659,0.11539004270718115,0.16593725666169543,8161,8303,224,0
2022,3356,174,31133,1.9473684210526316,1.9473684210526316,2.6842105263157894,40469632,28837632,894464,6377,6613,1741,6348,6630,644,2,2,2,1,1,4,4,0.002789048000096016,0.0024962289442718054,0.0992321759855282,0.1273885358353049,0.10987669369016072,0.011981676447399265,0.4418699017191686,0.4304899105289778,0.4005658305429485,0.002789048000096016,0.0024962289442718054,0.0992321759855282,7,7,7,0.025237816246804174,0.02598193298216,0.06018593706774037,67,57,108,37428,59440,1338,0.013956894231243692,0.016875991120557036,0.08906190637014845,56701,54574,150304,0
2023,55410,1273,174,2.8947368421052633,2.1578947368421053,1.9473684210526316,702208,1958400,28799488,236,296,6656,255,282,6721,2,2,2,3,4,3,4,0.010530111792282726,0.10439761795694,0.0031428346962954403,0.00292466847928983,0.002001126092745083,0.10493777740538707,0.32549874878353957,0.37327739968313123,0.4329300003467046,0.010530111792282726,0.10439761795694,0.0031428346962954403,7,7,7,0.0007811798583963854,0.007751993632480336,0.043565426336923785,8,21,57,4557,7514,59440,0.007407458975080128,0.04697262357148952,0.020755869003847863,292,4558,69607,0
2023,48293,35598,3216,2.9473684210526314,2.8947368421052633,2.6842105263157894,11520,110848,1241600,107,2193,1977,30,198,1504,2,2,2,5,5,5,4,0.6305766178804444,0.07294984705815784,0.06289996907759067,0.00018691560776573014,0.0021924413204546874,0.014425948302688386,0.34093267078031997,0.3872238157996744,0.39892869313341284,0.6305766178804444,0.07294984705815784,0.06289996907759067,7,7,7,0.011029641120140005,0.06848200476595531,0.05239705455927324,67,107,102,166,1618,22546,0.2385670031452345,0.12036846072724636,0.07766833272854116,3576,175337,122861,0
2021,4651,3491,2914,2.5789473684210527,1.9473684210526316,1.9473684210526316,21248,1268992,6976768,242,743,1663,101,645,1655,2,2,2,3,3,5,4,0.4239223620589143,0.05516355708082263,0.01885519985122504,0.0018936341047450695,0.006565498960543264,0.01398584051223281,0.3700029209947781,0.3916784203102962,0.3971769313706075,0.4239223620589143,0.05516355708082263,0.01885519985122504,7,7,7,0.010698514086333828,0.008662939763336378,0.013445417688103293,102,34,46,1941,3324,12098,0.14761504903864195,0.03472725917669934,0.0336413254307437,12362,15206,26057,0
2023,174,3356,29357,1.9473684210526316,1.9473684210526316,2.8421052631578947,28799488,37287936,485376,6656,6451,15,6721,6466,12,2,2,2,1,1,3,4,0.0031428346962954403,0.0034752619328293553,0.6190476190476191,0.10493777740538707,0.12311977702876874,5.799823260917528e-06,0.4329300003467046,0.4420802945549812,0.347293620295646,0.0031428346962954403,0.0034752619328293553,0.6190476190476191,7,7,7,0.043565426336923785,0.04049351210778505,0.0011396920994228442,57,67,7,59440,37428,187,0.020755869003847863,0.01662975066935818,0.07601117581011567,69607,72301,65,0
2021,3491,20485,12555,1.9473684210526316,2.473684210526316,2.9473684210526314,1268992,357632,7424,743,1769,32,645,1456,21,2,2,0,3,3,1,4,0.05516355708082263,0.04228876400758155,0.39919354838709675,0.006565498960543264,0.015346021568618563,0.0001480268916380842,0.3916784203102962,0.39783127352070924,0.33209300186279694,0.05516355708082263,0.04228876400758155,0.39919354838709675,7,7,8,0.008662939763336378,0.02793491350546888,0.0021064241865005576,34,108,18,3324,5260,209,0.03472725917669934,0.04248934508440492,0.12793866417088667,15206,66131,198,0
2022,15763,3356,1299,2.8947368421052633,1.9473684210526316,1.9473684210526316,149760,40469632,270848,71,6377,2328,37,6348,2292,2,2,2,3,4,4,4,0.6257545271629779,0.002789048000096016,0.020475310747729108,0.00014364138150811567,0.1273885358353049,0.03334628623238906,0.34734457234527594,0.4418699017191686,0.42342507190603895,0.6257545271629779,0.002789048000096016,0.020475310747729108,7,7,6,0.005324866914324614,0.025237816246804174,0.03154548043576263,98,67,70,2408,37428,9634,0.22679264216348188,0.013956894231243692,0.036940018206434944,1555,56701,55460,0
2022,1299,3257,58453,1.9473684210526316,1.9473684210526316,2.4210526315789473,270848,3765824,497664,2328,2072,678,2292,2005,420,2,2,2,4,4,5,4,0.020475310747729108,0.011758723612900339,0.16623747837718897,0.03334628623238906,0.021996343066988146,0.0024608544175336576,0.42342507190603895,0.40058099905871664,0.38620894681666695,0.020475310747729108,0.011758723612900339,0.16623747837718897,6,7,7,0.03154548043576263,0.014945467988458616,0.01913475858597831,70,56,108,9634,22193,2964,0.036940018206434944,0.022506449554952325,0.07405285535914848,55460,25229,38152,0
2021,1299,6939,37662,1.9473684210526316,2.3157894736842106,2.736842105263158,284672,655104,12800,2236,9359,502,2148,9867,156,2,2,2,1,4,5,4,0.022415387016604435,0.007384868237389161,0.16621736606468338,0.029461093171553186,0.1364398421458441,0.0017367977881160286,0.42518785480413634,0.4721399378780448,0.37153942737171436,0.022415387016604435,0.007384868237389161,0.16621736606468338,7,7,7,0.027723114472764147,0.07957832712697464,0.012126973320550946,70,108,88,9936,8914,181,0.03866305214967175,0.033122906978063554,0.07194731310783589,56010,323389,20902,0
2022,3257,5511,59378,1.9473684210526316,1.9473684210526316,2.9473684210526314,3765824,544768,2048,2072,295,31,2005,283,11,2,2,2,1,4,5,4,0.011758723612900339,0.09816672431684538,0.8193548387096774,0.021996343066988146,0.0023887438016281922,2.3460845603712335e-05,0.40058099905871664,0.37512918194897565,0.3356419891305826,0.011758723612900339,0.09816672431684538,0.8193548387096774,7,6,7,0.014945467988458616,0.006798310836723011,0.0019573362473484205,56,21,29,22193,1060,7,0.022506449554952325,0.046907153633906344,0.17734440382328326,25229,4257,381,0
2023,35598,3216,3356,2.8947368421052633,2.6842105263157894,1.9473684210526316,110848,1241600,37287936,2193,1977,6451,198,1504,6466,2,2,2,1,1,5,4,0.07294984705815784,0.06289996907759067,0.0034752619328293553,0.0021924413204546874,0.014425948302688386,0.12311977702876874,0.3872238157996744,0.39892869313341284,0.4420802945549812,0.07294984705815784,0.06289996907759067,0.0034752619328293553,7,7,7,0.06848200476595531,0.05239705455927324,0.04049351210778505,107,102,67,1618,22546,37428,0.12036846072724636,0.07766833272854116,0.01662975066935818,175337,122861,72301,0
2022,174,24534,131758,1.9473684210526316,2.9473684210526314,3.8947368421052633,28837632,1792,1024,6613,19,11,6630,17,11,2,2,2,3,3,3,4,0.0024962289442718054,0.011695906432748537,0.03636363636363636,0.10987669369016072,0.00010683801397633646,0.00012428767119324733,0.4304899105289778,0.3066414338009972,0.2549791330936738,0.0024962289442718054,0.011695906432748537,0.03636363636363636,7,8,8,0.02598193298216,9.515779701098416e-05,5.548488871960394e-06,57,3,3,59440,2,15,0.016875991120557036,0.002748233832776958,0.005115089514066497,54574,2,2,0
2022,8966,6762,5511,2.4210526315789473,1.9473684210526316,1.9473684210526316,27392,120576,544768,855,611,295,110,596,283,2,2,2,5,4,5,4,0.14928578276291823,0.05968715623406939,0.09816672431684538,0.0027386043538233113,0.00843195233593894,0.0023887438016281922,0.3981985373198537,0.39460810436339605,0.37512918194897565,0.14928578276291823,0.05968715623406939,0.09816672431684538,7,6,6,0.026117637197243627,0.010532606879007936,0.006798310836723011,104,33,21,3590,7242,1060,0.07793386773612358,0.03976881593806133,0.046907153633906344,54502,11123,4257,0
2023,58453,1299,15412,2.4210526315789473,1.9473684210526316,2.526315789473684,367360,271360,39680,719,2343,666,414,2324,484,2,2,2,4,4,5,4,0.21085847335164515,0.023024777550222277,0.12970263496579287,0.0019978790906048836,0.027706325324915754,0.001115434797784543,0.38839008003981257,0.42196264840388387,0.37785006430138435,0.21085847335164515,0.023024777550222277,0.12970263496579287,7,7,7,0.032912242508659886,0.037900502834899555,0.020951550512849738,108,70,55,2964,9634,373,0.09105502359409501,0.043379523050406446,0.07389114534915377,54427,63172,28722,0
2023,3491,3356,3549,1.9473684210526316,1.9473684210526316,2.9473684210526314,1322240,37287936,6011456,761,6451,1035,669,6466,991,2,2,2,5,5,5,3,0.05535306729372709,0.0034752619328293553,0.0015044057597249087,0.006051341685118996,0.12311977702876874,0.011611496429167928,0.3902289122112555,0.4420802945549812,0.34053442296591563,0.05535306729372709,0.0034752619328293553,0.0015044057597249087,7,7,7,0.014256467571219063,0.04049351210778505,0.002826440032889747,34,67,9,3315,37428,20138,0.03680147910950966,0.01662975066935818,0.008461295508730525,16007,72301,805,0
2023,8359,3356,5511,2.789473684210526,1.9473684210526316,1.9473684210526316,1346560,37287936,414208,1195,6451,312,428,6466,285,2,2,2,2,4,5,4,0.06508273585500725,0.0034752619328293553,0.09510264654959188,0.009134921081845439,0.12311977702876874,0.002351462543946933,0.3915606610153547,0.4420802945549812,0.3767783594586847,0.06508273585500725,0.0034752619328293553,0.09510264654959188,7,7,6,0.029280518261834473,0.04049351210778505,0.008705964204338942,73,67,21,13778,37428,1060,0.05488988689198699,0.01662975066935818,0.05324704357595017,46431,72301,4614,0
2021,37282,3356,5511,2.8421052631578947,1.9473684210526316,1.9473684210526316,105472,41799616,658176,199,6116,255,131,6011,241,2,2,2,4,4,5,4,0.22526775290594386,0.00331257182613383,0.10804384746024394,0.002354245394141368,0.0926488849322527,0.002323100950790941,0.36121950731424224,0.4412704815337697,0.3734573329057486,0.22526775290594386,0.00331257182613383,0.10804384746024394,7,6,7,0.0072452434483258185,0.022148272135680373,0.004873146496079218,97,67,21,839,40517,1078,0.11306080684137122,0.019595224592836476,0.04388663242317868,4438,61944,3499,0
2022,3257,3491,36351,1.9473684210526316,1.9473684210526316,2.4210526315789473,3765824,1260800,4963844,2072,766,2395,2005,665,81,2,2,0,3,5,5,4,0.011758723612900339,0.05191214867147904,0.044995229897987835,0.021996343066988146,0.0066755161318350804,0.015070408552894404,0.40058099905871664,0.38973978399545256,0.4222612523736478,0.011758723612900339,0.05191214867147904,0.044995229897987835,7,7,7,0.014945467988458616,0.010457957562151902,0.042207360678048596,56,34,108,22193,3315,30204,0.022506449554952325,0.033725621148439404,0.06149922525322293,25229,15210,128993,0
2021,40065,2914,40676,2.6842105263157894,1.9473684210526316,2.736842105263158,582144,6976768,898560,80,1663,590,28,1655,89,2,2,0,5,5,4,4,0.45126582278481014,0.01885519985122504,0.5964317573595005,0.00011186587023039127,0.01398584051223281,0.0009602250307909809,0.3452972486979976,0.3971769313706075,0.3626856075066809,0.45126582278481014,0.01885519985122504,0.5964317573595005,8,7,8,0.002543312470982321,0.013445417688103293,0.04364199905974867,28,46,40,26116,12098,31126,0.0953011975361837,0.0336413254307437,0.29329755383647726,1426,26057,103633,0
2021,3356,174,12778,1.9473684210526316,1.9473684210526316,2.8947368421052633,41799616,29319936,16384,6116,6428,23,6011,6402,24,2,2,2,1,1,4,4,0.00331257182613383,0.002688370633031599,0.16205533596837945,0.0926488849322527,0.10721331813821156,0.0003149167513498088,0.4412704815337697,0.4302681056213388,0.3374445592077283,0.00331257182613383,0.002688370633031599,0.16205533596837945,6,7,7,0.022148272135680373,0.02250339279797678,0.0005439931900262504,67,57,10,40517,59132,146,0.019595224592836476,0.01719698656400138,0.05181624816994006,61944,55532,41,0
2021,3356,135607,136515,1.9473684210526316,2.6842105263157894,3.1052631578947367,41799616,14592,4096,6116,77,6,6011,50,5,2,2,2,3,3,4,4,0.00331257182613383,0.26247436773752564,0.6,0.0926488849322527,0.00035878641953415334,2.770349706410324e-05,0.4412704815337697,0.3577437991140884,0.3238309667118164,0.00331257182613383,0.26247436773752564,0.6,6,7,8,0.022148272135680373,0.002155680499873806,0.0002764570499808592,67,31,5,40517,432,20,0.019595224592836476,0.07080213569420915,0.045560382276281494,61944,768,9,0
2023,5511,174,37100,1.9473684210526316,1.9473684210526316,2.4210526315789473,414208,28799488,1073664,312,6656,1139,285,6721,541,2,2,2,4,4,4,4,0.09510264654959188,0.0031428346962954403,0.13148462175836417,0.002351462543946933,0.10493777740538707,0.0024805842168797265,0.3767783594586847,0.4329300003467046,0.38754429070218543,0.09510264654959188,0.0031428346962954403,0.13148462175836417,6,7,7,0.008705964204338942,0.043565426336923785,0.042334155651714694,21,57,88,1060,59440,2669,0.05324704357595017,0.020755869003847863,0.10622625567766446,4614,69607,85214,0
2021,174,3356,37084,1.9473684210526316,1.9473684210526316,2.8421052631578947,29319936,41799616,96000,6428,6116,32,6402,6011,30,2,2,2,1,1,4,4,0.002688370633031599,0.00331257182613383,0.06854838709677419,0.10721331813821156,0.0926488849322527,0.00045350689295794956,0.4302681056213388,0.4412704815337697,0.32974370216108584,0.002688370633031599,0.00331257182613383,0.06854838709677419,7,6,7,0.02250339279797678,0.022148272135680373,0.00023542890145584146,57,67,5,59132,40517,462,0.01719698656400138,0.019595224592836476,0.0166222065633179,55532,61944,34,0
2023,48229,34867,174,3.789473684210526,2.8421052631578947,1.9473684210526316,768,33792,28799488,5,119,6656,4,39,6721,1,2,2,1,1,1,4,0.2,0.6457769548497365,0.0031428346962954403,2.684269944292787e-05,0.0003097426399895704,0.10493777740538707,0.28306313590219245,0.35583608799726435,0.4329300003467046,0.2,0.6457769548497365,0.0031428346962954403,8,7,7,0.0001864524994786054,0.013155189530446774,0.043565426336923785,3,81,57,9,1402,59440,0.04951622083096187,0.25024181776786,0.020755869003847863,2,4534,69607,0
2021,6461,3491,4651,1.9473684210526316,1.9473684210526316,2.5789473684210527,1369088,1268992,21248,2195,743,242,2153,645,101,2,2,2,1,1,5,4,0.011656557644269004,0.05516355708082263,0.4239223620589143,0.028401448050534826,0.006565498960543264,0.0018936341047450695,0.4014746277287842,0.3916784203102962,0.3700029209947781,0.011656557644269004,0.05516355708082263,0.4239223620589143,6,7,7,0.012548738526645101,0.008662939763336378,0.010698514086333828,63,34,102,7590,3324,1941,0.017651416491290203,0.03472725917669934,0.14761504903864195,28068,15206,12362,0
2021,7029,6453,174,2.736842105263158,1.9473684210526316,1.9473684210526316,15280640,606464,29319936,429,687,6428,376,683,6402,2,2,2,5,5,4,4,0.008659564734331089,0.043977915557988634,0.002688370633031599,0.005164344686759521,0.00907145647771527,0.10721331813821156,0.3490194372338317,0.3912560488568812,0.4302681056213388,0.008659564734331089,0.043977915557988634,0.002688370633031599,7,7,7,0.0016437251816670171,0.007690869898518845,0.02250339279797678,16,30,57,163195,4395,59132,0.008830171140516504,0.03517493050306448,0.01719698656400138,795,10363,55532,0
2022,15133,5511,1299,2.1578947368421053,1.9473684210526316,1.9473684210526316,135168,544768,270848,242,295,2328,50,283,2292,0,2,2,2,4,5,4,0.3108261033572237,0.09816672431684538,0.020475310747729108,0.0025530758713060314,0.0023887438016281922,0.03334628623238906,0.3836556844499479,0.37512918194897565,0.42342507190603895,0.3108261033572237,0.09816672431684538,0.020475310747729108,7,6,6,0.010293950231906098,0.006798310836723011,0.03154548043576263,108,21,70,7208,1060,9634,0.10298336923083048,0.046907153633906344,0.036940018206434944,9064,4257,55460,0
2022,3491,327814,37087,1.9473684210526316,2.8421052631578947,3.6842105263157894,1260800,9728,4096,766,65,4,665,11,2,2,2,2,3,3,4,4,0.05191214867147904,0.74375,0.16666666666666666,0.0066755161318350804,0.00010550737366201472,2.694647200740363e-05,0.38973978399545256,0.3476789009348252,0.2639262636019204,0.05191214867147904,0.74375,0.16666666666666666,7,7,8,0.010457957562151902,0.0050053043822553675,2.7812349921603524e-05,34,84,3,3315,111,31,0.033725621148439404,0.23021375614933073,0.10299625468164794,15210,1547,1,0
2021,6939,1299,3257,2.3157894736842106,1.9473684210526316,1.9473684210526316,655104,284672,2717224,9359,2236,2089,9867,2148,1995,2,2,2,1,2,5,4,0.007384868237389161,0.022415387016604435,0.010587753035880337,0.1364398421458441,0.029461093171553186,0.02221785345628418,0.4721399378780448,0.42518785480413634,0.4002106313397262,0.007384868237389161,0.022415387016604435,0.010587753035880337,7,7,7,0.07957832712697464,0.027723114472764147,0.01258027458024802,108,70,56,8914,9936,14914,0.033122906978063554,0.03866305214967175,0.024152083235598767,323389,56010,23091,0
2021,8641,20764,3356,2.8421052631578947,2.789473684210526,1.9473684210526316,41011,16128,41799616,616,2236,6116,134,669,6011,2,2,2,1,1,5,4,0.5691532045190582,0.0876005010545357,0.00331257182613383,0.001443320019746711,0.0036988701434463745,0.0926488849322527,0.3593158258809712,0.4009573841865011,0.4412704815337697,0.5691532045190582,0.0876005010545357,0.00331257182613383,7,7,6,0.04551532701205412,0.06502012185951583,0.022148272135680373,95,108,67,945,322,40517,0.28771224708143406,0.10570357357271624,0.019595224592836476,107809,218890,61944,0
2021,9498,3491,6453,2.4210526315789473,1.9473684210526316,1.9473684210526316,3550976,1268992,606464,1194,743,687,1051,645,683,2,2,2,3,3,5,4,0.03198585832206576,0.05516355708082263,0.043977915557988634,0.035497714930316476,0.006565498960543264,0.00907145647771527,0.3824420526293487,0.3916784203102962,0.3912560488568812,0.03198585832206576,0.05516355708082263,0.043977915557988634,7,7,7,0.013033979021789462,0.008662939763336378,0.007690869898518845,107,34,30,36487,3324,4395,0.03269490330892295,0.03472725917669934,0.03517493050306448,22781,15206,10363,0
2023,1299,3356,3223,1.9473684210526316,1.9473684210526316,2.473684210526316,271360,37287936,81920,2343,6451,885,2324,6466,282,2,2,2,1,4,5,4,0.023024777550222277,0.0034752619328293553,0.19223611217629163,0.027706325324915754,0.12311977702876874,0.004284231317925783,0.42196264840388387,0.4420802945549812,0.38974780473594406,0.023024777550222277,0.0034752619328293553,0.19223611217629163,7,7,7,0.037900502834899555,0.04049351210778505,0.03902190534797133,70,67,108,9634,37428,2787,0.043379523050406446,0.01662975066935818,0.10225351181299445,63172,72301,75197,0
2021,6453,1299,136106,1.9473684210526316,1.9473684210526316,2.789473684210526,606464,284672,3072,687,2236,210,683,2148,100,2,2,2,1,4,5,4,0.043977915557988634,0.022415387016604435,0.38450672134882663,0.00907145647771527,0.029461093171553186,0.0015787032113728048,0.3912560488568812,0.42518785480413634,0.3556205702577439,0.043977915557988634,0.022415387016604435,0.38450672134882663,7,7,7,0.007690869898518845,0.027723114472764147,0.009120175187770224,30,70,106,4395,9936,24,0.03517493050306448,0.03866305214967175,0.1528122472553345,10363,56010,8438,0
2021,27884,23520,6939,2.9473684210526314,2.8421052631578947,2.3157894736842106,70656,307968,655104,19,157,9359,16,150,9867,2,2,2,3,3,3,4,0.07602339181286549,0.01453535848440307,0.007384868237389161,0.00020109315463650486,0.004218096628594078,0.1364398421458441,0.3048131277097854,0.33648997548631243,0.4721399378780448,0.07602339181286549,0.01453535848440307,0.007384868237389161,8,8,7,0.00011556100888775232,0.0006977423521972308,0.07957832712697464,3,7,108,679,579,8914,0.007367737747484583,0.007895252401526888,0.033122906978063554,13,178,323389,0
2022,2914,1299,45896,1.9473684210526316,1.9473684210526316,2.789473684210526,6873088,270848,15872,1618,2328,57,1586,2292,27,2,2,2,1,4,1,4,0.019773680907355637,0.020475310747729108,0.39598997493734334,0.012389981117678325,0.03334628623238906,0.00015770883070724865,0.3902512292684469,0.42342507190603895,0.33945631245988817,0.019773680907355637,0.020475310747729108,0.39598997493734334,7,6,7,0.015889818269850187,0.03154548043576263,0.0023596632924155862,46,70,28,5499,9634,120,0.035769543377408,0.036940018206434944,0.11130504288119714,25867,55460,632,0
2021,7552,3491,45899,2.6315789473684212,1.9473684210526316,2.789473684210526,18992640,1268992,19419904,307,743,290,151,645,118,2,2,2,2,2,5,4,0.3337804177045411,0.05516355708082263,0.28170862665553037,0.0021237405692964445,0.006565498960543264,0.0017667573111443654,0.36788765979996024,0.3916784203102962,0.36258179206861746,0.3337804177045411,0.05516355708082263,0.28170862665553037,7,7,7,0.01156837089810159,0.008662939763336378,0.009807698754131578,33,34,55,224459,3324,76999,0.12866238895480145,0.03472725917669934,0.11422992665235855,15678,15206,11805,0
